"","gnd_id","author","title","date","link"
"21995","http://d-nb.info/gnd/118546910","Carl Hauptmann","Einhart der Lächler",1928,"https://kolimo.uni-goettingen.de/text.html?id=gb6595"
"22061","http://d-nb.info/gnd/118590391","Carl von Ossietzky","Sämtliche Schriften…",1928,"https://kolimo.uni-goettingen.de/text.html?id=gb17032"
"23322","http://d-nb.info/gnd/118850245","Theodor Däubler","L'Africana",1928,"https://kolimo.uni-goettingen.de/text.html?id=gb10828"
"25219","http://d-nb.info/gnd/118530909","Paul Ernst","Geschichten von deu…",1928,"https://kolimo.uni-goettingen.de/text.html?id=gb16862"
"25525","http://d-nb.info/gnd/118630458","Ernst Weiß","Boëtius von Orlamün…",1928,"https://kolimo.uni-goettingen.de/text.html?id=gb20076"
"28445","http://d-nb.info/gnd/118535315","Sigmund Freud","Dostojewski und die…",1928,"https://kolimo.uni-goettingen.de/text.html?id=gb12334"
"29303","http://d-nb.info/gnd/118533940","Walter Flex","Der Kanzler Klaus v…",1928,"https://kolimo.uni-goettingen.de/text.html?id=gb16828"
"40641","http://d-nb.info/gnd/118731254","Hugo Marti","Rumänische Mädchen",1928,"https://kolimo.uni-goettingen.de/text.html?id=gb2964"
"48569","http://d-nb.info/gnd/118629387","Jakob Wassermann","Der Fall Maurizius",1928,"https://kolimo.uni-goettingen.de/text.html?id=gb10810"
"48578","http://d-nb.info/gnd/118629387","Jakob Wassermann","Das Gold von Caxama…",1928,"https://kolimo.uni-goettingen.de/text.html?id=gb10823"
"49059","http://d-nb.info/gnd/116754184","Joseph von Lauff","Der papierene Aloys",1928,"https://kolimo.uni-goettingen.de/text.html?id=gb7835"
"49530","http://d-nb.info/gnd/118601121","Joachim Ringelnatz","Als Mariner im Krieg",1928,"https://kolimo.uni-goettingen.de/text.html?id=gb1738"
"55891","http://d-nb.info/gnd/118562681","Klabund","Borgia",1928,"https://kolimo.uni-goettingen.de/text.html?id=gb7684"
"56340","http://d-nb.info/gnd/11862444X","Kurt Tucholsky","Yousana-wo-bi-räbid…",1928,"https://kolimo.uni-goettingen.de/text.html?id=gb7765"
"61059","http://d-nb.info/gnd/122250656","Meinrad Lienert","Der König von Euland",1928,"https://kolimo.uni-goettingen.de/text.html?id=gb8901"
"63899","http://d-nb.info/gnd/116438045","Maurice Renard","Ein Mensch unter de…",1928,"https://kolimo.uni-goettingen.de/text.html?id=gb9721"
"77474","http://d-nb.info/gnd/118617648","Stendhal","Napoleon Bonaparte",1928,"https://kolimo.uni-goettingen.de/text.html?id=gb20095"
"9256","http://d-nb.info/gnd/119292254","Richard A. Bermann","Das Urwaldschiff",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb10893"
"9415","http://d-nb.info/gnd/118609807","Arthur Schnitzler","Spiel im Morgengrau…",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb8565"
"9471","http://d-nb.info/gnd/116681691","Artur Landsberger","Liebe und Bananen",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb15305"
"18193","http://d-nb.info/gnd/118511653","Franz Blei","Frauen und Männer d…",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb5681"
"18243","http://d-nb.info/gnd/118506617","Ernst Barlach","Ein selbsterzähltes…",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb16097"
"18933","http://d-nb.info/gnd/118506234","Hugo Ball","Hermann Hesse",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb9741"
"19120","http://d-nb.info/gnd/118652818","Max Barthel","Der Mensch am Kreuz",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb2878"
"21636","http://d-nb.info/gnd/119424762","Enrique Gómez Carri…","Mata Hari",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb15642"
"25002","http://d-nb.info/gnd/118535560","Egon Friedell","Kulturgeschichte de…",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb8509"
"25004","http://d-nb.info/gnd/118535560","Egon Friedell","Kulturgeschichte de…",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb8505"
"25007","http://d-nb.info/gnd/118535560","Egon Friedell","Kulturgeschichte de…",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb8512"
"25008","http://d-nb.info/gnd/118535560","Egon Friedell","Kulturgeschichte de…",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb8507"
"25009","http://d-nb.info/gnd/118535560","Egon Friedell","Kulturgeschichte de…",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb8513"
"25390","http://d-nb.info/gnd/118584758","Erich Mühsam","Unpolitische Erinne…",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb15663"
"25877","http://d-nb.info/gnd/118623230","Ernst Toller","Hoppla, wir leben!",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb11680"
"28294","http://d-nb.info/gnd/118737732","Fritz Müller-Parten…","Kaum genügend",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb11670"
"28295","http://d-nb.info/gnd/118737732","Fritz Müller-Parten…","Kaum genügend",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb11669"
"28334","http://d-nb.info/gnd/118559230","Franz Kafka","Amerika",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb1707"
"28428","http://d-nb.info/gnd/118535315","Sigmund Freud","Die Zukunft einer I…",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb12363"
"28456","http://d-nb.info/gnd/118535315","Sigmund Freud","Der Humor",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb12295"
"28485","http://d-nb.info/gnd/118535315","Sigmund Freud","Fetischismus",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb12319"
"28579","http://d-nb.info/gnd/116692251","Ludwig Frahm","Kumm rin – kiek rut",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb16021"
"29631","http://d-nb.info/gnd/118881280","Franz Hessel","Heimliches Berlin",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb15077"
"36908","http://d-nb.info/gnd/118582046","Gustav Meyrink","Der Engel vom westl…",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb9542"
"41393","http://d-nb.info/gnd/118763687","Hermann Ungar","Die Klasse",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb12195"
"41441","http://d-nb.info/gnd/124231284","Wolfgang Hellmert","Fall Vehme Holzdorf",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb7955"
"61012","http://d-nb.info/gnd/118753711","Robert Louis Steven…","Die tollen Männer",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb6715"
"61013","http://d-nb.info/gnd/118753711","Robert Louis Steven…","In der Südsee. Zwei…",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb6723"
"61018","http://d-nb.info/gnd/118753711","Robert Louis Steven…","Der Schatz von Fran…",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb6718"
"61019","http://d-nb.info/gnd/118753711","Robert Louis Steven…","Markheim",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb6710"
"61022","http://d-nb.info/gnd/118753711","Robert Louis Steven…","Der Strand von Fale…",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb6720"
"65564","http://d-nb.info/gnd/118798987","Otto Stoessl","Die Schmiere",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb6458"
"78239","http://d-nb.info/gnd/119037742","Willy Seidel","Alarm im Jenseits",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb8985"
"78244","http://d-nb.info/gnd/119037742","Willy Seidel","Schattenpuppen",1927,"https://kolimo.uni-goettingen.de/text.html?id=gb8987"
"1890","http://d-nb.info/gnd/118609807","Schnitzler Arthur","Traumnovelle",1926,"https://kolimo.uni-goettingen.de/text.html?id=dta47992"
"8413","http://d-nb.info/gnd/11861861X","Adolf Stoltze","Vinzenz Fettmilch",1926,"https://kolimo.uni-goettingen.de/text.html?id=gb9998"
"8423","http://d-nb.info/gnd/118973096","Arthur Holitscher","Das unruhige Asien",1926,"https://kolimo.uni-goettingen.de/text.html?id=gb7722"
"9431","http://d-nb.info/gnd/118609807","Arthur Schnitzler","Traumnovelle / 1",1926,"https://kolimo.uni-goettingen.de/text.html?id=gb8554"
"9470","http://d-nb.info/gnd/116681691","Artur Landsberger","Emil",1926,"https://kolimo.uni-goettingen.de/text.html?id=gb15300"
"18238","http://d-nb.info/gnd/118506617","Ernst Barlach","Der blaue Boll",1926,"https://kolimo.uni-goettingen.de/text.html?id=gb16096"
"18907","http://d-nb.info/gnd/11851038X","Hugo Bettauer","Der Frauenmörder",1926,"https://kolimo.uni-goettingen.de/text.html?id=gb2821"
"19121","http://d-nb.info/gnd/118652818","Max Barthel","Deutschland - Licht…",1926,"https://kolimo.uni-goettingen.de/text.html?id=gb2876"
"22010","http://d-nb.info/gnd/116636785","Egmont Colerus","Zwei Welten - 1",1926,"https://kolimo.uni-goettingen.de/text.html?id=gb9597"
"22012","http://d-nb.info/gnd/116636785","Egmont Colerus","Zwei Welten - 2",1926,"https://kolimo.uni-goettingen.de/text.html?id=gb9594"
"22065","http://d-nb.info/gnd/118590391","Carl von Ossietzky","Sämtliche Schriften…",1926,"https://kolimo.uni-goettingen.de/text.html?id=gb17029"
"25227","http://d-nb.info/gnd/116477210","Paul Enderling","Der Fremdling",1926,"https://kolimo.uni-goettingen.de/text.html?id=gb2874"
"28331","http://d-nb.info/gnd/118559230","Franz Kafka","Das Schloß",1926,"https://kolimo.uni-goettingen.de/text.html?id=gb1703"
"28417","http://d-nb.info/gnd/118535315","Sigmund Freud","Die Frage der Laien…",1926,"https://kolimo.uni-goettingen.de/text.html?id=gb12361"
"29137","http://d-nb.info/gnd/118532200","Heinrich Federer","Unter südlichen Son…",1926,"https://kolimo.uni-goettingen.de/text.html?id=gb15428"
"40644","http://d-nb.info/gnd/118731254","Hugo Marti","Rumänisches Interme…",1926,"https://kolimo.uni-goettingen.de/text.html?id=gb2955"
"48257","http://d-nb.info/gnd/118603140","Joseph Roth","Reise in Rußland",1926,"https://kolimo.uni-goettingen.de/text.html?id=gb15402"
"48557","http://d-nb.info/gnd/118629387","Jakob Wassermann","Der Aufruhr um den …",1926,"https://kolimo.uni-goettingen.de/text.html?id=gb10825"
"55870","http://d-nb.info/gnd/118562681","Klabund","Störtebecker",1926,"https://kolimo.uni-goettingen.de/text.html?id=gb7677"
"56606","http://d-nb.info/gnd/118565494","Paul Kornfeld","Kilian oder Die gel…",1926,"https://kolimo.uni-goettingen.de/text.html?id=gb20115"
"61512","http://d-nb.info/gnd/11874318X","Ludwig Quidde","Erinnerungen. Im Ka…",1926,"https://kolimo.uni-goettingen.de/text.html?id=gb5362"
"69060","http://d-nb.info/gnd/118771876","Richard Wilhelm","Die Seele Chinas",1926,"https://kolimo.uni-goettingen.de/text.html?id=gb10006"
"69358","http://d-nb.info/gnd/118605526","Rahel Sanzara","Das verlorene Kind",1926,"https://kolimo.uni-goettingen.de/text.html?id=gb1623"
"8428","http://d-nb.info/gnd/118973096","Arthur Holitscher","Der Narrenbaedeker",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb7723"
"8430","http://d-nb.info/gnd/118973096","Arthur Holitscher","Der Narrenführer du…",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb7719"
"9454","http://d-nb.info/gnd/118609807","Arthur Schnitzler","Die Frau des Richte…",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb8552"
"18168","http://d-nb.info/gnd/11866381X","Vincente Blasco Iba…","Die Toten befehlen",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb9591"
"18181","http://d-nb.info/gnd/118663909","Karl Bleibtreu","Der Aufgang des Abe…",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb10687"
"18961","http://d-nb.info/gnd/118509039","Walter Benjamin","Goethes Wahlverwand…",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb19886"
"18964","http://d-nb.info/gnd/118509039","Walter Benjamin","Ursprung des deutsc…",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb19895"
"19641","http://d-nb.info/gnd/118878484","Helene Böhlau","Die leichtsinnige E…",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb10569"
"22139","http://d-nb.info/gnd/117016659","Charlotte Niese<","Er und Sie und ande…",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb20352"
"25457","http://d-nb.info/gnd/127581413","Ferdinand Emmerich","Im Gran Chaco von P…",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb8664"
"25519","http://d-nb.info/gnd/118630458","Ernst Weiß","Männer in der Nacht",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb20077"
"26671","http://d-nb.info/gnd/118559230","Kafka Franz","Der Prozess",1925,"https://kolimo.uni-goettingen.de/text.html?id=dta48603"
"28293","http://d-nb.info/gnd/118737732","Fritz Müller-Parten…","München",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb11667"
"28356","http://d-nb.info/gnd/118559230","Franz Kafka","Der Prozeß",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb1708"
"28397","http://d-nb.info/gnd/119320525","Friede H. Kraze","Jahr der Wandlung /…",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb8004"
"28455","http://d-nb.info/gnd/118535315","Sigmund Freud","Die Verneinung",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb12304"
"28486","http://d-nb.info/gnd/118535315","Sigmund Freud","Einige psychische F…",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb12287"
"28517","http://d-nb.info/gnd/118535315","Sigmund Freud","Notiz über den »Wun…",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb12274"
"29142","http://d-nb.info/gnd/118532200","Heinrich Federer","Regina Lob",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb15416"
"35540","http://d-nb.info/gnd/118760041","Georg Schweinfurth","Afrikanisches Skizz…",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb5157"
"40643","http://d-nb.info/gnd/118731254","Hugo Marti","Ein Jahresring",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb2960"
"41272","http://d-nb.info/gnd/118701592","Walther Harich","Jean Paul",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb16347"
"48164","http://d-nb.info/gnd/1073199967","Johanna Zürcher-Sie…","Das Freudengärtlein",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb16628"
"48563","http://d-nb.info/gnd/118629387","Jakob Wassermann","Laudin und die Sein…",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb10816"
"55889","http://d-nb.info/gnd/118562681","Klabund","Der Kreidekreis",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb7683"
"56341","http://d-nb.info/gnd/11862444X","Kurt Tucholsky","Der Primus",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb7774"
"56342","http://d-nb.info/gnd/11862444X","Kurt Tucholsky","Herr Wendriner erzi…",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb7760"
"56347","http://d-nb.info/gnd/11862444X","Kurt Tucholsky","Kleine Geschichten",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb7755"
"61412","http://d-nb.info/gnd/118873237","Larissa Reissner","Hamburger Oktober 1…",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb6345"
"61413","http://d-nb.info/gnd/118873237","Larissa Reissner","Im Lager der Armut",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb6344"
"61414","http://d-nb.info/gnd/118873237","Larissa Reissner","Ullstein",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb6346"
"69118","http://d-nb.info/gnd/11860743X","René Schickele","Ein Erbe am Rhein –…",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb16384"
"69120","http://d-nb.info/gnd/11860743X","René Schickele","Ein Erbe am Rhein –…",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb16386"
"69236","http://d-nb.info/gnd/107146134","Therese Rie","Das Leben",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb14110"
"77340","http://d-nb.info/gnd/118764764","Walter Serner","Der Pfiff um die Ec…",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb9116"
"77346","http://d-nb.info/gnd/118764764","Walter Serner","Die Tigerin",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb9118"
"77391","http://d-nb.info/gnd/118637479","Stefan Zweig","Drei Dichter ihres …",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb6029"
"77398","http://d-nb.info/gnd/118637479","Stefan Zweig","Der Kampf mit dem D…",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb6026"
"77399","http://d-nb.info/gnd/118637479","Stefan Zweig","Romain Rolland",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb6041"
"78242","http://d-nb.info/gnd/119037742","Willy Seidel","Der Gott im Treibha…",1925,"https://kolimo.uni-goettingen.de/text.html?id=gb8984"
"1817","http://d-nb.info/gnd/118609807","Schnitzler Arthur","Fräulein Else",1924,"https://kolimo.uni-goettingen.de/text.html?id=dta48678"
"9248","http://d-nb.info/gnd/116017538","Arthur Kahane","Der Schauspieler",1924,"https://kolimo.uni-goettingen.de/text.html?id=gb7734"
"9396","http://d-nb.info/gnd/116288582","Alma Johanna Koenig","Die Geschichte von …",1924,"https://kolimo.uni-goettingen.de/text.html?id=gb9735"
"9497","http://d-nb.info/gnd/118528068","Alexander Dumas","Das Halsband der Kö…",1924,"https://kolimo.uni-goettingen.de/text.html?id=gb20168"
"9507","http://d-nb.info/gnd/118528068","Alexander Dumas","Das Halsband der Kö…",1924,"https://kolimo.uni-goettingen.de/text.html?id=gb20151"
"9661","http://d-nb.info/gnd/116310316","Claude Anet","Ariane",1924,"https://kolimo.uni-goettingen.de/text.html?id=gb20177"
"10089","http://d-nb.info/gnd/123217687","Karl Adolph","Von früher und heute",1924,"https://kolimo.uni-goettingen.de/text.html?id=gb9163"
"18245","http://d-nb.info/gnd/118506617","Ernst Barlach","Die Sündflut",1924,"https://kolimo.uni-goettingen.de/text.html?id=gb16101"
"18909","http://d-nb.info/gnd/11851038X","Hugo Bettauer","Die freudlose Gasse",1924,"https://kolimo.uni-goettingen.de/text.html?id=gb2823"
"18919","http://d-nb.info/gnd/118637843","Theodor Birt","Alexander der Große…",1924,"https://kolimo.uni-goettingen.de/text.html?id=gb8975"
"21555","http://d-nb.info/gnd/11672563X","Wilhelm Cremer","Die Entdeckung des …",1924,"https://kolimo.uni-goettingen.de/text.html?id=gb20270"
"22013","http://d-nb.info/gnd/116636785","Egmont Colerus","Pythagoras",1924,"https://kolimo.uni-goettingen.de/text.html?id=gb9596"
"22062","http://d-nb.info/gnd/118590391","Carl von Ossietzky","Sämtliche Schriften…",1924,"https://kolimo.uni-goettingen.de/text.html?id=gb17033"
"22096","http://d-nb.info/gnd/118520393","G. K. Chesterton","Der Mann, der Donne…",1924,"https://kolimo.uni-goettingen.de/text.html?id=gb16629"
"22335","http://d-nb.info/gnd/118668250","Karel Capek","Krakatit",1924,"https://kolimo.uni-goettingen.de/text.html?id=gb2624"
"23065","http://d-nb.info/gnd/118733001","Dmitri Mereschkowski","Peter und Alexej",1924,"https://kolimo.uni-goettingen.de/text.html?id=gb16613"
"25509","http://d-nb.info/gnd/118630458","Ernst Weiß","Der Fall Vukobranko…",1924,"https://kolimo.uni-goettingen.de/text.html?id=gb20069"
"28305","http://d-nb.info/gnd/118559230","Franz Kafka","Auf der Galerie",1924,"https://kolimo.uni-goettingen.de/text.html?id=gb1669"
"28306","http://d-nb.info/gnd/118559230","Franz Kafka","Fürsprecher",1924,"https://kolimo.uni-goettingen.de/text.html?id=gb1674"
"28307","http://d-nb.info/gnd/118559230","Franz Kafka","Der Schlag ans Hoft…",1924,"https://kolimo.uni-goettingen.de/text.html?id=gb1678"
"28308","http://d-nb.info/gnd/118559230","Franz Kafka","Das Urteil",1924,"https://kolimo.uni-goettingen.de/text.html?id=gb1672"
